record_id,barcode,food_name,food_name_id,brand,categories,ingredients_as_label,allergens,labels,origins,countries,packaging,quantity,serving_size,stores,manufacturing_places,energy_kj_100g,energy_kcal_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,source_url,source_api_url,accessed_at,source_type,license,verification_status,confidence_level,quality_flags
off-id-0089686043204,0089686043204,Indomie Mi Goreng Aceh,Indomie Mi Goreng Aceh,"indomie, Indofood",en:plant-based-foods-and-beverages | en:plant-based-foods | en:dried-products | en:dried-products-to-be-rehydrated | en:pastas | en:noodles | en:instant-noodles,"Mi (_Tepung Terigu_, Minyak Nabati, Tepung Tapioka, Pati Termodifikasi, Penstabil Nabati, Penstabil Fosfat, Garam, Mineral (Zat Besi), Pengatur Keasaman, Antioksidan TBHQ, Pewarna Sintetik Tartrazin CI 19140), Bumbu (Gula, Garam, Penguat Rasa (Mononatrium Glutamat, Dinatrium Inosinat, Dinatrium Guanilat), Bawang Merah Bubuk, Kari Bubuk, Bawang Putih Bubuk, Perisa Sintetik Sapi (_Udang_, _Ikan_, _Telur_, _Susu_), Tomat Bubuk, Ekstrak Ragi, Pewarna Alami Karamel I, Vitamin A, Vitamin B1, Vitamin B6, Vitamin B12, Niasin, Asama Folat, Pantotenat), Minyak (Minyak Nabati, Bumbu 2.7%), Bawang Goreng, Kecap Manis (Gula, Air, _Kedelai_, _Gandum_, Garam, Rempah-rempah, Minyak Nabati (Wijen)), Saus Cabe (Cabe, Air, Gula, Pengental, Pengatur Keasaman, Bumbu, Penguat Rasa (Mononatrium Glutamat, Dinatrium Inosinat, Dinatrium Guanilat), Perisa Alami, Perisa Sintetik, Pengawet (Natrium Benzoat, Natrium Metabisulfit))",en:crustaceans | en:eggs | en:fish | en:gluten | en:milk | en:sesame-seeds | en:soybeans | id:Kedelai | id:Tepung Terigu,en:halal | en:Standar Nasional Indonesia (SNI),,en:indonesia,,90g,90g,,"Deli Serdang, Indonesia",2043.33333333333,477.777777777778,21.1111111111111,10,61.1111111111111,6.66666666666667,6.66666666666667,10,0.877777777777778,0.877777777777778,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-9556174802212,9556174802212,Instant Oatmeal,Quaker Instant Oatmeal 800g,Quaker,en:plant-based-foods-and-beverages | en:plant-based-foods | en:breakfasts | en:cereals-and-potatoes | en:cereals-and-their-products | en:breakfast-cereals | en:flakes | en:cereal-flakes | en:rolled-flakes | en:rolled-oats,RH 30,,,,en:indonesia,,1,35,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_core_nutrition | missing_labels
off-id-8996001600849,8996001600849,Nipis Madu Smooth Soda Lime,Nipis Madu,Mayora,en:beverages-and-beverages-preparations | en:beverages | en:non-alcoholic-beverages | en:carbonated-drinks | en:soft-drinks | en:sodas | en:Smooth Soda,"Carbonated Water, Sugar, Mix Fruit Concentrate and Honey (contains Lime Concentrate), Acidity Regulator, Synthetic Flavor (contains Lime Oil), Salt, Preservative Potassium Sorbate, Artificial Sweetener (Acesulfame - K)",,en:halal,,en:indonesia,,330ml,240 ml,"Alfamart, Indomaret",,177.083333333333,41.6666666666667,0,0,10.4166666666667,9.16666666666667,,0,0.025,0.025,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8996006852045,8996006852045,,,,en:beverages-and-beverages-preparations | en:beverages | en:waters | en:spring-waters | en:mineral-waters | id:air mineral,,,,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_product_name | missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-0089686170924,0089686170924,Mi goreng Fried Noodles,Indomie Goreng,indomie,en:plant-based-foods-and-beverages | en:plant-based-foods | en:cereals-and-potatoes | en:cereals-and-their-products | en:dried-products | en:dried-products-to-be-rehydrated | en:pastas | en:noodles | en:instant-noodles,"Noodles : Wheat Flour (62%), Refined Palm Oil (contains Antioxidant 319), Salt, acidity Regulators (451, 501, 500), Thickener (412), Colour (101). Seasoning Powder: Salt, Sugar, Flavour Enhancers (621, 631, 627), Garlic Powder, Onion Powder, Yeast Extract, Artificial Flavour, Pepper, Anticaking Agent (551). Seasoning Oil: Refined Palm Oil (contains Antioxidant 319), Onion. Sweet Soy Sauce: Sugar, Water, Salt, Wheat, Soy Bean, Spices, Sesame Oil. Chilli Sauce: Chilli, Water, Sugar, Salt, Tapioca Starch, Acidity Regulators (260, 330), Herbs, Flavour Enhancers (621, 627, 631), Flavours, Preservatives (211, 223). Fried Onion: Onion, Refined Palm Oil (contains Antioxidant 319). Allergen: Contains Wheat, Contains Sesame, Contains Soy",en:gluten | en:sesame-seeds | en:soybeans,en:halal,en:indonesia,en:australia | en:indonesia | en:new-zealand,en:plastic,5 x 85g,1 serving (175 g),"Coles, Woolworths",Indonesia,1000,226,4.5,4.8,29.371428571429,3.4,,4.5,0.92714285714285,0.444,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8992696521797,8992696521797,Milo,Milo,Nestlé,en:beverages-and-beverages-preparations | en:cocoa-and-its-products | en:beverage-preparations | en:cocoa-and-chocolate-powders | en:instant-beverages,"Ekstrak Malt 36% (_Barli_) Padatan _Susu_ 19% (_Susu_ Bubuk Skim, Bubuk _Whey_), Gula, Minyak Nabati, Bubuk Kakao 6.8%, 4 Mineral, Serat Pangan Larut, Premiks Vitamin.",en:gluten | en:milk | id:Barli,en:halal,,en:indonesia,,22g,"22g, 1sachet",,"Gresik, Indonesia, Karawang",1847.72727272727,409.090909090909,11.3636363636364,6.81818181818182,72.7272727272727,40.9090909090909,4.54545454545455,9.09090909090909,0.204545454545455,0.204545454545455,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8992982206001,8992982206001,Npl 600 ml,Npl 600 ml,Nestlé,,RH 30,,,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_core_nutrition | missing_labels
off-id-8996001305119,8996001305119,Arden tender bite cookies choco Splendid,,Roma,en:snacks | en:sweet-snacks | en:biscuits-and-cakes | en:biscuits-and-crackers | en:biscuits | en:biscuit-cookie-snack-w-chocolate-filling,,,,,en:indonesia,,30gr,20g,,,461,110,3e-05,22.5,60,25,,5,0.4,0.16,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_labels
off-id-8997225840134,8997225840134,aoka susu,,aoka,id:roti,"Tepung Terigu(Mengandung Artioksidan Asam Askorbat), Isian Rasa Vanila(23%) Kristal Susu UHT Campuran Margarin dan Mentega (Mengandung Turunan Susu Antioksidan Tokoferol Campuran Pekat Pewarna Alami Bela-Karoten (Sintetik)Ct.No.40800)) Ragi Pemanis Alami Sorbitol Sirup Humektan Nabati Gliserol,Garam Pengemulst Nabati(Mengandung Antioksidan Asam Askorbat),Pengawet Kalsium Propionato Pengatur Keasaman Asam Laktat, Perisa Sintetik Susu, Pengawet Natrium Diasetat Informasi Alergen Mengandung alergen lihat daftar bahan yang dicetak tebal Peringatan Konsumsi bedebian mempunyai efek laksan INFORMASI NILAI GIZI",en:milk,en:halal,,en:indonesia,,65g,65g,,,24,240,9,4.5,34,9,0,5,0.18,0.072,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,
off-id-8992775204054,8992775204054,garuda kacang atom,,garuda,,,,,,en:indonesia,,33g,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_core_nutrition | missing_labels
off-id-8992772586030,8992772586030,Adem Sari - Herbal Lemon - kaleng sparkling,Adem Sari Sparkling 330ml,"Adem Sari, Enesis",en:beverages-and-beverages-preparations | en:beverages | en:carbonated-drinks,,,,,en:indonesia,,320ml,1.5,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_core_nutrition | missing_labels
off-id-8997240600393,8997240600393,Oatside Oat Milk Barista Blend,,Oatside,en:plant-based-foods-and-beverages | en:dairy-substitutes | en:milk-substitutes,,,en:halal,,en:indonesia,,,200 ml,,,243,65,4.5,2.5,4,2.5,0,0.5,0.1125,0.045,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients
off-id-8906069405102,8906069405102,Cheesy Melt,,Veeba,en:dairies | en:fermented-foods | en:fermented-milk-products | en:cheeses,,,,,en:indonesia,,,,,,1628.6,394.2,37.4,,11.8,5.5,,2.6,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_labels
off-id-8992752112013,8992752112013,mizone activ lychee lemon,mizone activ lychee lemon,mizone,en:beverages-and-beverages-preparations | en:beverages | en:sweetened-beverages | id:minunan,"Air, Gula, Pengatur Keasaman, Perisa Sintetik, Natrium Klorida, Kalium Karbonat, Pengawet (Natrium Benzoat, Kalium Sorbat), Pemanis Buatan (Asesulfam-K, Sukralosa), Penstabil Nabati, Sekuestran, Premiks Vitamin (B1, B3, B6, B12) Mengandung pemanis buatan, disarankan tidak dikonsumsi oleh anak di bawah 5 (lima) tahun, ibu hamil, dan ibu menyusuiיו",,,,en:indonesia,,500 ml,250 ml,,,,35,0,0,8,8,0,0,0.065,0.026,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_labels
off-id-8992696419162,8992696419162,Nescafe Classic 60x2gr,,,en:beverages-and-beverages-preparations | en:plant-based-foods-and-beverages | en:plant-based-foods | en:beverage-preparations | en:coffees | en:instant-beverages | en:instant-coffees,,,,,en:indonesia,,120gr,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-5740900832305,5740900832305,Lurpak salted lactic butter 82%,,,en:dairies | en:fats | en:spreads | en:spreadable-fats | en:animal-fats | en:dairy-spreads | en:milkfat | en:butters,,,,,en:indonesia,,200gr,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-8992761136161,8992761136161,Coca-Cola 1 lt,Coca cola 1Lt,Coca-Cola,en:beverages-and-beverages-preparations | en:beverages | en:carbonated-drinks | en:sodas | en:colas | en:sweetened-beverages,,,,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_core_nutrition | missing_labels
off-id-8996001600375,8996001600375,Le Minerale Mini 330 ml,,,en:beverages-and-beverages-preparations | en:beverages | en:waters | en:spring-waters | en:mineral-waters,,,,,en:indonesia,,,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_core_nutrition | missing_labels
off-id-8992775211465,8992775211465,Garuda Pilus - Abon Sapi,Garuda Pilus - Abon Sapi,Garuda Food,,,,en:halal,,en:indonesia,,10 x 7g,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_core_nutrition
off-id-8996001370032,8996001370032,Choki Choki - Chococashew,Choki Choki - Chococashew,,en:snacks | en:sweet-snacks | en:confectioneries,,,en:halal,,en:indonesia,,36g,,,,,,,,,,,,,,https://world.openfoodfacts.org/data,https://world.openfoodfacts.org/api/v2/search,2026-09-15T06:21:10.655304+00:00,community-contributed product label database,Open Database License (ODbL); individual contents under Database Contents License (DbCL),source-recorded; not independently label-verified,medium,missing_ingredients | missing_brand | missing_core_nutrition
