Food Code,Food Name,Group,Number,Type,accessed_at,confidence_level,record_id,source_type,source_url,verification_status
DR022,"Gandiaria leaves, fresh",Vegetables,338,Raw,2026-09-15T06:22:31.316102+00:00,high,panganku-ifct-338,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BP007,"Ganyong, boiled",Starchy Roots & Tubers,339,Processed/Products,2026-09-15T06:22:31.316105+00:00,high,panganku-ifct-339,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BP065,"Ganyong, flour",Starchy Roots & Tubers,340,Processed/Products,2026-09-15T06:22:31.316109+00:00,high,panganku-ifct-340,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BR009,"Ganyong, fresh",Starchy Roots & Tubers,341,Raw,2026-09-15T06:22:31.316112+00:00,high,panganku-ifct-341,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
ER077,"Gapi banana, fresh",Fruits,342,Raw,2026-09-15T06:22:31.316115+00:00,high,panganku-ifct-342,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
DR117,"Garlic chieves, fresh",Vegetables,343,Raw,2026-09-15T06:22:31.316118+00:00,high,panganku-ifct-343,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
DR118,"Garlic chieves, unripe, fresh",Vegetables,344,Raw,2026-09-15T06:22:31.316121+00:00,high,panganku-ifct-344,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
NR008,"Garlic, fresh",Herbs and Spices,345,Raw,2026-09-15T06:22:31.316124+00:00,high,panganku-ifct-345,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
DP049,Garu soup,Vegetables,346,Processed/Products,2026-09-15T06:22:31.316128+00:00,high,panganku-ifct-346,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BP026,Gatot,Starchy Roots & Tubers,347,Processed/Products,2026-09-15T06:22:31.316131+00:00,high,panganku-ifct-347,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BP027,Geblek,Starchy Roots & Tubers,348,Processed/Products,2026-09-15T06:22:31.316134+00:00,high,panganku-ifct-348,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
ER056,"Gedung mango, fresh",Fruits,349,Raw,2026-09-15T06:22:31.316137+00:00,high,panganku-ifct-349,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
AP048,Gemblong,Cereals,350,Processed/Products,2026-09-15T06:22:31.316140+00:00,high,panganku-ifct-350,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
AP049,"Gendar, fried",Cereals,351,Processed/Products,2026-09-15T06:22:31.316143+00:00,high,panganku-ifct-351,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP029,Geplak,Grains and Legumes,352,Processed/Products,2026-09-15T06:22:31.316147+00:00,high,panganku-ifct-352,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CP030,Geplak jahe (Ginger taffy),Grains and Legumes,353,Processed/Products,2026-09-15T06:22:31.316150+00:00,high,panganku-ifct-353,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
EP003,Getuk pisang,Fruits,354,Processed/Products,2026-09-15T06:22:31.316153+00:00,high,panganku-ifct-354,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BP028,"Getuk, fried",Starchy Roots & Tubers,355,Processed/Products,2026-09-15T06:22:31.316156+00:00,high,panganku-ifct-355,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GR083,"Giant freshwater prawn, fresh",Fish and Other Seafood,356,Raw,2026-09-15T06:22:31.316160+00:00,high,panganku-ifct-356,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GR071,"Giant snakehead, fresh",Fish and Other Seafood,357,Raw,2026-09-15T06:22:31.316164+00:00,high,panganku-ifct-357,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BP069,"Giant taro, flour",Starchy Roots & Tubers,358,Processed/Products,2026-09-15T06:22:31.316168+00:00,high,panganku-ifct-358,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
BR023,"Giant taro, taro, fresh",Starchy Roots & Tubers,359,Raw,2026-09-15T06:22:31.316171+00:00,high,panganku-ifct-359,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GR016,"Giant trevally, fresh",Fish and Other Seafood,360,Raw,2026-09-15T06:22:31.316175+00:00,high,panganku-ifct-360,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
AP068,Ginger cookie,Cereals,361,Processed/Products,2026-09-15T06:22:31.316179+00:00,high,panganku-ifct-361,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
NR018,"Ginger, fresh",Herbs and Spices,362,Raw,2026-09-15T06:22:31.316182+00:00,high,panganku-ifct-362,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
AP107,Glutinous rice srikaya,Cereals,363,Processed/Products,2026-09-15T06:22:31.316186+00:00,high,panganku-ifct-363,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
AP015,"Glutinous rice, black, cooked",Cereals,364,Processed/Products,2026-09-15T06:22:31.316189+00:00,high,panganku-ifct-364,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
AR007,"Glutinous rice, black, mashed, raw",Cereals,365,Raw,2026-09-15T06:22:31.316193+00:00,high,panganku-ifct-365,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
AP016,"Glutinous rice, black, tapai",Cereals,366,Processed/Products,2026-09-15T06:22:31.316196+00:00,high,panganku-ifct-366,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
AP014,"Glutinous rice, ketupat",Cereals,367,Processed/Products,2026-09-15T06:22:31.316200+00:00,high,panganku-ifct-367,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
AP079,"Glutinous rice, lupis",Cereals,368,Processed/Products,2026-09-15T06:22:31.316204+00:00,high,panganku-ifct-368,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
AP017,"Glutinous rice, white, cooked",Cereals,369,Processed/Products,2026-09-15T06:22:31.316207+00:00,high,panganku-ifct-369,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
AR008,"Glutinous rice, white, mashed, raw",Cereals,370,Raw,2026-09-15T06:22:31.316210+00:00,high,panganku-ifct-370,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
AP018,"Glutinous rice, white, tapai",Cereals,371,Processed/Products,2026-09-15T06:22:31.316214+00:00,high,panganku-ifct-371,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
FP047,Goat curry,Meat and Poultry,372,Processed/Products,2026-09-15T06:22:31.316218+00:00,high,panganku-ifct-372,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
JR003,"Goat milk, fresh",Milk and Dairy Products,373,Raw,2026-09-15T06:22:31.316221+00:00,high,panganku-ifct-373,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
FP071,"Goat soup, dish",Meat and Poultry,374,Processed/Products,2026-09-15T06:22:31.316225+00:00,high,panganku-ifct-374,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
FR019,"Goat, meat, fresh",Meat and Poultry,375,Raw,2026-09-15T06:22:31.316228+00:00,high,panganku-ifct-375,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GR075,"Goldstripe sardinella, fresh",Fish and Other Seafood,376,Raw,2026-09-15T06:22:31.316232+00:00,high,panganku-ifct-376,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
FR004,"Goose, meat, fresh",Meat and Poultry,377,Raw,2026-09-15T06:22:31.316235+00:00,high,panganku-ifct-377,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
ER078,"Goroho banana, fresh",Fruits,378,Raw,2026-09-15T06:22:31.316238+00:00,high,panganku-ifct-378,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
ER065,"Granadilla, fresh",Fruits,379,Raw,2026-09-15T06:22:31.316241+00:00,high,panganku-ifct-379,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
ER027,"Granadilla, fresh",Fruits,380,Raw,2026-09-15T06:22:31.316244+00:00,high,panganku-ifct-380,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
ER079,"Green Banana,  fresh",Fruits,381,Raw,2026-09-15T06:22:31.316247+00:00,high,panganku-ifct-381,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
NR012,"Green chili, fresh",Herbs and Spices,382,Raw,2026-09-15T06:22:31.316250+00:00,high,panganku-ifct-382,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
CR008,"Green pea, fresh",Grains and Legumes,383,Raw,2026-09-15T06:22:31.316253+00:00,high,panganku-ifct-383,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GP015,"Green snapper, salted",Fish and Other Seafood,384,Processed/Products,2026-09-15T06:22:31.316256+00:00,high,panganku-ifct-384,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
DR162,"Green tomato, fresh",Vegetables,385,Raw,2026-09-15T06:22:31.316259+00:00,high,panganku-ifct-385,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GP017,Grilled catfish,Fish and Other Seafood,386,Processed/Products,2026-09-15T06:22:31.316263+00:00,high,panganku-ifct-386,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
GP007,Grilled Indonesian featherback,Fish and Other Seafood,387,Processed/Products,2026-09-15T06:22:31.316266+00:00,high,panganku-ifct-387,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
ER031,Guava,Fruits,388,Raw,2026-09-15T06:22:31.316269+00:00,high,panganku-ifct-388,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
DP032,"Gudeg, vegetables",Vegetables,389,Processed/Products,2026-09-15T06:22:31.316272+00:00,high,panganku-ifct-389,"Indonesian Food Composition Table (IFCT), searchable web table",https://www.panganku.org/en-EN/semua_nutrisi,official-source-recorded; values preserved as published
